"","sigpe","sigpb","ncase","rho","rel","rpe.cor","p.pe","sig.pe","rpb.cor","p.pb","sig.pb","sigpe.1","sigpb.1","x"
"108",1,1,20,0.3,0.6,0.562464807638088,0.014351408017723,1,0.593751993959799,0.00737577031391679,1,1,1,3
"109",0,0,20,0.4,0.6,0.168217645426352,0.456587380238941,0,0.114447957691413,0.472946909894861,0,0,0,74
"110",1,0,20,0.4,0.6,0.520543263788796,0.025172557917655,1,0.318264709187607,0.21902321946078,0,1,0,8
"111",0,1,20,0.4,0.6,0.323232176492005,0.179590016897321,0,0.58493267107383,0.0152919211639833,1,0,1,6
"112",1,1,20,0.4,0.6,0.531951385543768,0.0233970599699648,1,0.531972413307651,0.0228633258831869,1,1,1,12
"113",0,0,20,0.5,0.6,0.192436570101309,0.426512114206915,0,0.161647750764669,0.472942266390504,0,0,0,63
"114",1,0,20,0.5,0.6,0.525527834787247,0.0213484950304297,1,0.361833023967335,0.130489677594642,0,1,0,19
"115",0,1,20,0.5,0.6,0.309511692088394,0.212976523202403,0,0.472217177230039,0.0358624976817423,1,0,1,5
"116",1,1,20,0.5,0.6,0.599670301358211,0.00954275326180473,1,0.589805481741683,0.0130713311622814,1,1,1,13
"117",0,0,20,0.6,0.6,0.250108359509266,0.328938163077472,0,0.211876033215264,0.389800543605244,0,0,0,63
"118",1,0,20,0.6,0.6,0.498766846226186,0.0295843580389099,1,0.290725261364281,0.25219120756571,0,1,0,10
"119",0,1,20,0.6,0.6,0.318000257177589,0.205147413468072,0,0.52492707855617,0.020928269049758,1,0,1,4
"120",1,1,20,0.6,0.6,0.566251623340293,0.0144994269071301,1,0.540677659649356,0.0198456391636541,1,1,1,23
"121",0,0,20,0.7,0.6,0.274722589511542,0.276909368392072,0,0.214496184171406,0.38680397821949,0,0,0,50
"122",1,0,20,0.7,0.6,0.52358514866523,0.02066077297058,1,0.342079627027729,0.151750248636645,0,1,0,12
"123",0,1,20,0.7,0.6,0.330937502032104,0.178496213076085,0,0.537444877585443,0.0206108912105285,1,0,1,4
"124",1,1,20,0.7,0.6,0.579901159983886,0.012722088509589,1,0.570266377673926,0.0187866382715812,1,1,1,34
"125",0,0,20,0,0.7,-0.0138349307998049,0.556687164633288,0,0.00684976732132904,0.556611354116089,0,0,0,91
"126",1,0,20,0,0.7,-0.0693743917297957,0.0286368080722385,1,-0.0845856418904975,0.159245690390012,0,1,0,5
