"","sigpe","sigpb","ncase","rho","rel","rpe.cor","p.pe","sig.pe","rpb.cor","p.pb","sig.pb","sigpe.1","sigpb.1","x"
"1163",1,0,120,0.1,0.7,0.198808187710419,0.0324912499383201,1,0.11967423214481,0.243034504983175,0,1,0,6
"1164",0,1,120,0.1,0.7,0.126789924945539,0.175921309144774,0,0.19682203891372,0.0334712783512738,1,0,1,4
"1165",1,1,120,0.1,0.7,0.223760974404379,0.0210587691654663,1,0.207987332873946,0.0261738493575349,1,1,1,9
"1166",0,0,120,0.2,0.7,0.0852255705692877,0.351124920600681,0,0.0625489544524323,0.420633209145343,0,0,0,62
"1167",1,0,120,0.2,0.7,0.20975113140304,0.0256390506481107,1,0.120017107065002,0.241920483556282,0,1,0,17
"1168",0,1,120,0.2,0.7,0.0978544161569703,0.31117476607534,0,0.19761146022085,0.0334756858132943,1,0,1,2
"1169",1,1,120,0.2,0.7,0.259240257069895,0.0101666923700151,1,0.242726321524398,0.0171432653708646,1,1,1,19
"1170",0,0,120,0.3,0.7,0.123262892414298,0.227892269685876,0,0.0943816665803662,0.359600913510777,0,0,0,32
"1171",1,0,120,0.3,0.7,0.214346531959949,0.0240611051430651,1,0.132097694406022,0.178013484970808,0,1,0,24
"1172",0,1,120,0.3,0.7,0.172124152352334,0.0608070389221149,0,0.192914013732401,0.0350300020736066,1,0,1,3
"1173",1,1,120,0.3,0.7,0.267490712161675,0.0095656238341858,1,0.244043688107633,0.0152654166239816,1,1,1,41
"1174",0,0,120,0.4,0.7,0.150377857304371,0.130247061282967,0,0.106832774445213,0.296231121146222,0,0,0,10
"1175",1,0,120,0.4,0.7,0.225100058892853,0.020034842632682,1,0.143557688445935,0.138257057394036,0,1,0,23
"1176",0,1,120,0.4,0.7,0.0972863135924477,0.328988714938976,0,0.1961318493791,0.033351742158806,1,0,1,2
"1177",1,1,120,0.4,0.7,0.317817546269642,0.00455223588337719,1,0.275558821992339,0.0086453578612389,1,1,1,65
"1178",1,0,120,0.5,0.7,0.257689016690725,0.00761008140682262,1,0.125512930799231,0.252065557106878,0,1,0,8
"1179",0,1,120,0.5,0.7,0.176175343321725,0.0542559733446355,0,0.179459131862472,0.0498495763919911,1,0,1,1
"1180",1,1,120,0.5,0.7,0.361486928361517,0.00113278601115995,1,0.289818095417282,0.00661546159805225,1,1,1,91
"1181",1,0,120,0.6,0.7,0.298106430774733,0.00193850977981358,1,0.147199681856346,0.138197297255022,0,1,0,4
"1182",1,1,120,0.6,0.7,0.423180577951384,7.47660512591721e-05,1,0.337449000665594,0.00253069051515407,1,1,1,96
"1183",1,1,120,0.7,0.7,0.504871973477911,1.15998331100986e-06,1,0.404930473458672,0.000120207756957231,1,1,1,100
"1184",0,0,120,0,0.8,0.00812755207853035,0.546701692020317,0,0.0117925708830134,0.56471737382309,0,0,0,94
"1185",1,0,120,0,0.8,-0.0743439251550152,0.0326790721895763,1,-0.0558446466368095,0.115709733837328,0,1,0,3
"1186",0,1,120,0,0.8,0.128765628576768,0.161024287496175,0,0.181332218828521,0.0474717078729057,1,0,1,1
"1187",1,1,120,0,0.8,0.199869125213806,0.0322334252837436,1,0.191780246919846,0.0359238802174631,1,1,1,2
"1188",0,0,120,0.1,0.8,0.0452290612644408,0.464284929855309,0,0.030815931066101,0.511767276669098,0,0,0,86
"1189",1,0,120,0.1,0.8,0.209904746965691,0.0239348683097982,1,0.134364292018572,0.173715876369463,0,1,0,5
"1190",0,1,120,0.1,0.8,0.116196163874978,0.206291779807858,0,0.195069397784275,0.0327555324405844,1,0,1,1
"1191",1,1,120,0.1,0.8,0.254085987317331,0.00813512684658974,1,0.236417579853694,0.0123339687716455,1,1,1,8
"1192",0,0,120,0.2,0.8,0.080797861229142,0.384412659838426,0,0.0678630507427668,0.431285268768434,0,0,0,55
"1193",1,0,120,0.2,0.8,0.23577656032511,0.0152902502084948,1,0.142250221525621,0.150399681581786,0,1,0,16
"1194",0,1,120,0.2,0.8,0.158645067104521,0.102651404889821,0,0.20359111230193,0.0300846169747575,1,0,1,6
"1195",1,1,120,0.2,0.8,0.263893003220941,0.0111046889235142,1,0.251740552431748,0.0130482928128519,1,1,1,23
"1196",0,0,120,0.3,0.8,0.14054156800336,0.156183815343746,0,0.0976106027247555,0.327677829821029,0,0,0,15
"1197",1,0,120,0.3,0.8,0.218402348836353,0.0242046759728751,1,0.1388646861508,0.153650237153777,0,1,0,12
"1198",0,1,120,0.3,0.8,0.156288316150054,0.0933700002352282,0,0.205734237328753,0.0257927628433109,1,0,1,6
"1199",1,1,120,0.3,0.8,0.278429513669388,0.00736910126034125,1,0.258143998915199,0.0108771073949405,1,1,1,67
"1200",0,0,120,0.4,0.8,0.148480431870003,0.113108134908384,0,0.086776431425267,0.422597011095356,0,0,0,7
"1201",1,0,120,0.4,0.8,0.262922668310416,0.0120575878683296,1,0.149403489317256,0.115766605739417,0,1,0,13
"1202",0,1,120,0.4,0.8,0.168219506242327,0.0679431963448218,0,0.21593741948203,0.0251056378771107,1,0,1,2
"1203",1,1,120,0.4,0.8,0.328239000392299,0.00337110906145295,1,0.267062842025229,0.0117460275789961,1,1,1,78
"1204",0,0,120,0.5,0.8,0.159659400464041,0.0815317843253252,0,0.174923608810657,0.0560179563247534,0,0,0,1
"1205",1,0,120,0.5,0.8,0.270857769429645,0.00765836997227221,1,0.151478162441272,0.112287816334771,0,1,0,4
"1206",1,1,120,0.5,0.8,0.404897904506892,0.000274329168759957,1,0.318363712890852,0.00433354335304366,1,1,1,95
"1207",1,1,120,0.6,0.8,0.490667044653842,1.08812834014982e-06,1,0.388611007900546,0.000273421416014801,1,1,1,100
"1208",1,1,120,0.7,0.8,0.55981973222803,2.69378984651958e-08,1,0.447762600885804,7.95659355501344e-05,1,1,1,100
"1209",0,0,120,0,0.9,-0.00185568963006999,0.562346588988445,0,-0.00693901468785099,0.532913552622669,0,0,0,95
"1210",1,0,120,0,0.9,0.127950208378264,0.02938961090662,1,0.0979847683555869,0.130964798278595,0,1,0,5
"1211",0,0,120,0.1,0.9,0.0550924068453681,0.453571600285901,0,0.0362536249358092,0.517359977995005,0,0,0,70
"1212",1,0,120,0.1,0.9,0.202950728908955,0.0300040276633798,1,0.11702076984956,0.240799214668875,0,1,0,11
"1213",0,1,120,0.1,0.9,0.133980541771875,0.170273221374275,0,0.215801061344775,0.0223866117052699,1,0,1,6
"1214",1,1,120,0.1,0.9,0.248505083009111,0.0102064065579861,1,0.232271000534469,0.0162892062972111,1,1,1,13
"1215",0,0,120,0.2,0.9,0.100939038018621,0.315647545809942,0,0.0632504836243668,0.454635666410369,0,0,0,39
"1216",1,0,120,0.2,0.9,0.231679911974487,0.0164222664582583,1,0.133063337674014,0.177874522758689,0,1,0,21
"1217",0,1,120,0.2,0.9,0.155077444001782,0.091511306402696,0,0.243007938416865,0.00750440721150258,1,0,1,2
"1218",1,1,120,0.2,0.9,0.254534049274526,0.0108687657045929,1,0.241368665882812,0.0157932285422201,1,1,1,38
"1219",0,0,120,0.3,0.9,0.116283730071141,0.226951569655373,0,0.0934410037984834,0.34608777513448,0,0,0,9
"1220",1,0,120,0.3,0.9,0.244713286145646,0.0131074293462921,1,0.140546849453997,0.155314304154547,0,1,0,19
"1221",0,1,120,0.3,0.9,0.154939916783752,0.108196651190716,0,0.207925678576573,0.0232336932792347,1,0,1,4
"1222",1,1,120,0.3,0.9,0.313612868605765,0.00451603632545366,1,0.264059750570912,0.0117755557617717,1,1,1,68
"1223",0,0,120,0.4,0.9,0.103300077745123,0.375656920689055,0,0.108147355965111,0.288487084639436,0,0,0,3
"1224",1,0,120,0.4,0.9,0.270878884089061,0.00591488580776101,1,0.147504709107754,0.121836321696122,0,1,0,8
"1225",1,1,120,0.4,0.9,0.372667259001886,0.000774864944236516,1,0.298721036638153,0.00557762776551183,1,1,1,89
"1226",1,1,120,0.5,0.9,0.458256231679864,7.17612766474374e-05,1,0.36670981184407,0.00123349494658174,1,1,1,100
"1227",1,1,120,0.6,0.9,0.545015244117728,2.00285739093697e-07,1,0.434622230247271,0.000114029147409482,1,1,1,100
"1228",1,1,120,0.7,0.9,0.634207725328041,1.93659768221721e-10,1,0.510329909200104,3.52356121413599e-07,1,1,1,100
"1229",0,0,140,0,0.3,-0.00209766301535686,0.538127971907537,0,-0.00362023924528147,0.535318287152108,0,0,0,89
"1230",1,0,140,0,0.3,-0.0685596582326893,0.0348093832299531,1,-0.0533894618165526,0.235300092210942,0,1,0,3
"1231",0,1,140,0,0.3,-0.0567300401415214,0.119635318312289,0,-0.090940996093826,0.029147075648187,1,0,1,4
"1232",1,1,140,0,0.3,0.0949044911644262,0.0118728234697107,1,0.0949577812567481,0.0185015715231057,1,1,1,4
"1233",0,0,140,0.1,0.3,0.0180105217144177,0.542863961387843,0,0.00958489029077553,0.564684409276937,0,0,0,89
"1234",1,0,140,0.1,0.3,0.201660678806817,0.0202454750131253,1,0.104487793349367,0.238525511830825,0,1,0,3
"1235",0,1,140,0.1,0.3,0.126386559982645,0.13765996262717,0,0.179089084333257,0.0364706756271087,1,0,1,4
"1236",1,1,140,0.1,0.3,0.249470046610217,0.0072268875216126,1,0.251613961195572,0.00390605005406375,1,1,1,4
"1237",0,0,140,0.2,0.3,0.036095886233958,0.528783093786819,0,0.0186948171635441,0.562652769465361,0,0,0,88
"1238",1,0,140,0.2,0.3,0.194987529270391,0.0265754309509018,1,0.111051675627845,0.270695817030641,0,1,0,6
"1239",0,1,140,0.2,0.3,0.00591016663154066,0.151197319362724,0,-0.00168108617753791,0.024618402622187,1,0,1,2
"1240",1,1,140,0.2,0.3,0.228262082049797,0.00736424207828246,1,0.213175113491999,0.016104465124729,1,1,1,4
"1241",0,0,140,0.3,0.3,0.0533829373359853,0.429824389033454,0,0.0422017456950946,0.452844661323452,0,0,0,83
"1242",1,0,140,0.3,0.3,0.207148024487772,0.0223331800187296,1,0.104231582046974,0.245369009932669,0,1,0,6
"1243",0,1,140,0.3,0.3,0.148745975316997,0.0801987999533299,0,0.196533376102165,0.0328109477732602,1,0,1,3
"1244",1,1,140,0.3,0.3,0.211266424059717,0.0177989040909379,1,0.215330844762489,0.0154555157903253,1,1,1,8
"1245",0,0,140,0.4,0.3,0.0794805413593022,0.361897262618618,0,0.0491912205774643,0.450617341283517,0,0,0,71
"1246",1,0,140,0.4,0.3,0.210756451020562,0.017038790275151,1,0.131338101816543,0.143532412383737,0,1,0,12
"1247",0,1,140,0.4,0.3,0.0767131684277452,0.372457392528279,0,0.180871986776815,0.0346724303235616,1,0,1,2
