"","sigpe","sigpb","ncase","rho","rel","rpe.cor","p.pe","sig.pe","rpb.cor","p.pb","sig.pb","sigpe.1","sigpb.1","x"
"473",1,0,60,0.1,0.4,0.294168313502485,0.0287516010065595,1,0.226067415092822,0.0937927697457118,0,1,0,3
"474",0,1,60,0.1,0.4,0.136385424977056,0.135367716818897,0,0.145902070154886,0.0320287117985977,1,0,1,5
"475",1,1,60,0.1,0.4,-0.0439009982191139,0.0142338430456128,1,-0.00107638068815397,0.013197772731477,1,1,1,2
"476",0,0,60,0.2,0.4,0.0478058994000505,0.512298043141379,0,0.0453461212134603,0.535469260739979,0,0,0,77
"477",1,0,60,0.2,0.4,0.315829878222191,0.0201323233745871,1,0.177287718014826,0.205669865338068,0,1,0,4
"478",0,1,60,0.2,0.4,0.151408015509135,0.121754603248486,0,0.219365514479777,0.0347556899148684,1,0,1,9
"479",1,1,60,0.2,0.4,0.244409315757233,0.0228236113618418,1,0.254138863790089,0.0222763379202875,1,1,1,10
"480",0,0,60,0.3,0.4,0.0873189328148205,0.470153977416553,0,0.050052124522032,0.501530254651667,0,0,0,80
"481",1,0,60,0.3,0.4,0.28934535961995,0.0282887814334747,1,0.174501991908339,0.22967433349686,0,1,0,6
"482",0,1,60,0.3,0.4,0.218879433876074,0.0929166651744664,0,0.359553655687323,0.00477953605880277,1,0,1,1
"483",1,1,60,0.3,0.4,0.323571648420713,0.0216272956483048,1,0.313654913943671,0.0228583175078637,1,1,1,13
"484",0,0,60,0.4,0.4,0.106508408758767,0.332092642444999,0,0.092000203982566,0.410916841738323,0,0,0,74
"485",1,0,60,0.4,0.4,0.296861661888768,0.0234426817179716,1,0.19779777452176,0.146496187500658,0,1,0,8
"486",0,1,60,0.4,0.4,0.197224960180898,0.148469292273415,0,0.286460359063946,0.0308826671855307,1,0,1,13
"487",1,1,60,0.4,0.4,0.312371259073943,0.0195489712038855,1,0.311413259246538,0.0238341717764788,1,1,1,5
"488",0,0,60,0.5,0.4,0.115306344828041,0.433835707641595,0,0.0783376267630601,0.460125285644368,0,0,0,60
"489",1,0,60,0.5,0.4,0.293960712053792,0.0280560182572681,1,0.191925119617771,0.179293569151514,0,1,0,18
"490",0,1,60,0.5,0.4,0.215850681235767,0.106469788777808,0,0.283122362035066,0.0298116559116359,1,0,1,3
"491",1,1,60,0.5,0.4,0.338552730019128,0.0128493013458564,1,0.312752926258734,0.0184383536388283,1,1,1,19
"492",0,0,60,0.6,0.4,0.143112894435737,0.288921749748214,0,0.0891604963988553,0.468497414811014,0,0,0,40
"493",1,0,60,0.6,0.4,0.303765023811948,0.0229720457358009,1,0.191837893468861,0.160147496091482,0,1,0,27
"494",0,1,60,0.6,0.4,0.232583052905075,0.074690926155169,0,0.328662681337609,0.0149157400466655,1,0,1,6
"495",1,1,60,0.6,0.4,0.367036509731308,0.00977580087580423,1,0.324823083865195,0.0212249412318617,1,1,1,27
"496",0,0,60,0.7,0.4,0.165697261929594,0.247052222630475,0,0.12139074376352,0.394948288662081,0,0,0,45
"497",1,0,60,0.7,0.4,0.325644896955567,0.0187771443699189,1,0.207581012992764,0.125620289412077,0,1,0,10
"498",0,1,60,0.7,0.4,0.222996043168202,0.0886734541840637,0,0.332222410571328,0.0131334402767293,1,0,1,5
"499",1,1,60,0.7,0.4,0.382049954158595,0.00639624987012177,1,0.342572475009838,0.0127038372593261,1,1,1,40
"500",0,0,60,0,0.5,-0.0204158214531185,0.539254945620907,0,-0.0125119549662367,0.594708661982378,0,0,0,92
"501",1,0,60,0,0.5,-0.293087295892375,0.0230759800995026,1,-0.19080314292265,0.16236490690953,0,1,0,2
"502",0,1,60,0,0.5,0.0272576001979534,0.164033189946829,0,0.0527915601654864,0.0397535635584438,1,0,1,5
"503",1,1,60,0,0.5,0.335003551555542,0.00888584829705485,1,0.437356131401664,0.000475401265449094,1,1,1,1
"504",0,0,60,0.1,0.5,0.0517950218456261,0.481473003843162,0,0.0581588645410007,0.485457900544217,0,0,0,94
"505",1,0,60,0.1,0.5,0.298743999001179,0.0281924687959643,1,0.181902590042075,0.164375441692194,0,1,0,2
"506",0,1,60,0.1,0.5,0.105087240717101,0.171157370140576,0,0.165027931823957,0.0201575898833702,1,0,1,4
"507",0,0,60,0.2,0.5,0.0636332581887499,0.481294368205359,0,0.0563000971123921,0.503652756299156,0,0,0,85
"508",1,0,60,0.2,0.5,0.314432668636253,0.0182445954050076,1,0.178302910392212,0.205922070466846,0,1,0,6
"509",0,1,60,0.2,0.5,0.149553695033972,0.368273219280452,0,0.343914478942083,0.0121422101625871,1,0,1,2
"510",1,1,60,0.2,0.5,0.327343644833611,0.017934304401139,1,0.28641236357618,0.0295594990848564,1,1,1,7
"511",0,0,60,0.3,0.5,0.124727863468448,0.360541957055019,0,0.0864766305183977,0.419492126595968,0,0,0,80
"512",1,0,60,0.3,0.5,0.297500836798641,0.0248386340648251,1,0.180431699468434,0.189392726744032,0,1,0,6
"513",0,1,60,0.3,0.5,0.179933826667938,0.227528885526311,0,0.291916979189542,0.0292894021759088,1,0,1,5
"514",1,1,60,0.3,0.5,0.337200192600215,0.0148660747069991,1,0.328129252743671,0.0152748048706098,1,1,1,9
"515",0,0,60,0.4,0.5,0.118060245900916,0.378561035689201,0,0.0906615915162268,0.453937949707577,0,0,0,52
"516",1,0,60,0.4,0.5,0.309655980282809,0.0201965920504097,1,0.193768054227115,0.169173703825423,0,1,0,18
"517",0,1,60,0.4,0.5,0.209215444470117,0.12558569370253,0,0.288301675799567,0.0275951560440077,1,0,1,9
"518",1,1,60,0.4,0.5,0.337392741180983,0.0154133368304443,1,0.332538388123094,0.0206408919269596,1,1,1,21
"519",0,0,60,0.5,0.5,0.165524409817912,0.249793737240446,0,0.119533079388307,0.391378231906082,0,0,0,41
"520",1,0,60,0.5,0.5,0.290694711810248,0.0276322227228703,1,0.174881932567103,0.212967323641443,0,1,0,20
"521",0,1,60,0.5,0.5,0.208929273467446,0.160678475569617,0,0.299888947951841,0.0244791473356282,1,0,1,4
"522",1,1,60,0.5,0.5,0.338380703915867,0.0132493069946445,1,0.315187265592601,0.0197618671722509,1,1,1,35
"523",0,0,60,0.6,0.5,0.174823876601118,0.228400735663204,0,0.115036014927086,0.396187865073078,0,0,0,26
"524",1,0,60,0.6,0.5,0.313252733457492,0.0199882318768035,1,0.215285416293188,0.108283606116153,0,1,0,25
"525",0,1,60,0.6,0.5,0.240944683295685,0.0638535961708371,0,0.301577363168137,0.0262885314909648,1,0,1,3
"526",1,1,60,0.6,0.5,0.377071065302726,0.00768970596510111,1,0.358962693156139,0.011804537425223,1,1,1,46
"527",0,0,60,0.7,0.5,0.185229336116776,0.211101788628253,0,0.155256908276347,0.296115876877381,0,0,0,10
"528",1,0,60,0.7,0.5,0.335225725095032,0.0132581098172687,1,0.200811757628497,0.138458855192682,0,1,0,24
"529",1,1,60,0.7,0.5,0.398444663671637,0.00725586768986915,1,0.362841883005604,0.0113340605713129,1,1,1,66
"530",0,0,60,0,0.6,0.00160547405290362,0.520822015600834,0,-0.00118102868139473,0.509549025335617,0,0,0,93
"531",1,0,60,0,0.6,-0.287683432942565,0.0261015350490205,1,-0.180124268449398,0.170721402307457,0,1,0,2
"532",0,1,60,0,0.6,0.0123572197806403,0.17329463468441,0,0.0056715012781014,0.0322116793193369,1,0,1,4
"533",1,1,60,0,0.6,0.268975264015132,0.0376990430226067,1,0.328543755295803,0.0103792724704386,1,1,1,1
"534",0,0,60,0.1,0.6,0.0592496695386021,0.517172256264008,0,0.0523819039826324,0.4928595290445,0,0,0,85
"535",1,0,60,0.1,0.6,0.273501696911982,0.0344752961435859,1,0.117166855652196,0.372631451269268,0,1,0,1
"536",0,1,60,0.1,0.6,0.0493146201504757,0.118951094190354,0,0.115922892806826,0.0295590850880659,1,0,1,3
"537",1,1,60,0.1,0.6,0.293710185736626,0.0167848986640048,1,0.258417054576732,0.0266535321540103,1,1,1,11
"538",0,0,60,0.2,0.6,0.0775018730465536,0.475241166841683,0,0.0717714743591599,0.496854972352766,0,0,0,83
"539",1,0,60,0.2,0.6,0.289648488468879,0.0300305573062115,1,0.221453624519619,0.0967357821826539,0,1,0,6
"540",0,1,60,0.2,0.6,0.213829871093115,0.110806502912873,0,0.292315297085906,0.0293487381922319,1,0,1,5
"541",1,1,60,0.2,0.6,0.325900786389428,0.0144417224418549,1,0.344555656670648,0.00886821446710388,1,1,1,6
"542",0,0,60,0.3,0.6,0.104859764620386,0.401916601510671,0,0.0988551263980793,0.449815251500929,0,0,0,69
"543",1,0,60,0.3,0.6,0.308968843765319,0.0190602284202679,1,0.217462179870113,0.107309590485029,0,1,0,10
"544",0,1,60,0.3,0.6,0.188000945029478,0.160484506184384,0,0.290983840426857,0.0280182388569329,1,0,1,7
"545",1,1,60,0.3,0.6,0.32563297089586,0.0186997342028387,1,0.331904817450979,0.016010973872372,1,1,1,14
"546",0,0,60,0.4,0.6,0.152586187507633,0.289271913035828,0,0.128158544664338,0.380398455731703,0,0,0,57
"547",1,0,60,0.4,0.6,0.294450762607961,0.0274173716223292,1,0.182957191851963,0.185413757515337,0,1,0,12
"548",0,1,60,0.4,0.6,0.208663581857967,0.118042614468782,0,0.296066733305085,0.0238215354552121,1,0,1,5
"549",1,1,60,0.4,0.6,0.350832571369262,0.0143192293611975,1,0.335007676117338,0.0154883691952992,1,1,1,26
"550",0,0,60,0.5,0.6,0.161356713168166,0.271226905269993,0,0.127898297729502,0.361615557849051,0,0,0,30
"551",1,0,60,0.5,0.6,0.290810136595023,0.0267287085242542,1,0.196331009990265,0.154049806519047,0,1,0,16
"552",0,1,60,0.5,0.6,0.229173916830938,0.0806901070717866,0,0.297603490112744,0.0270329435080017,1,0,1,9
"553",1,1,60,0.5,0.6,0.377700189669707,0.00697939942883191,1,0.358009252206316,0.0109226622926468,1,1,1,45
"554",0,0,60,0.6,0.6,0.185884782802277,0.169543605807167,0,0.181271090545033,0.193963374429676,0,0,0,11
"555",1,0,60,0.6,0.6,0.34142241584053,0.0113207203029331,1,0.196932845932624,0.151444995354088,0,1,0,16
"556",0,1,60,0.6,0.6,0.211800273327101,0.110815082762881,0,0.29958430717308,0.0287785506115013,1,0,1,3
"557",1,1,60,0.6,0.6,0.414458622158103,0.0056285337926974,1,0.383752754820981,0.0088084326963893,1,1,1,70
"558",0,0,60,0.7,0.6,0.250459344352891,0.0535913732742883,0,0.231455614760879,0.0751771812625401,0,0,0,1
"559",1,0,60,0.7,0.6,0.314433878460161,0.0190707057447733,1,0.207358842580313,0.129129341292506,0,1,0,7
"560",0,1,60,0.7,0.6,0.224065215207096,0.085246263916673,0,0.27463337885818,0.0341232323474465,1,0,1,2
"561",1,1,60,0.7,0.6,0.445371451697971,0.00274301781155084,1,0.412064058197024,0.00604013834742185,1,1,1,90
"562",0,0,60,0,0.7,0.00229700533355801,0.565496607259183,0,-0.0090426859695254,0.58497694500899,0,0,0,94
"563",1,0,60,0,0.7,-0.0707223565648337,0.0341978703833765,1,-0.0918552984925729,0.0899074920968479,0,1,0,3
"564",0,1,60,0,0.7,-0.224838595883618,0.0841414415467823,0,-0.284163201009499,0.0277789305317909,1,0,1,1
"565",1,1,60,0,0.7,-0.0317036022310353,0.0078449197552887,1,-0.0284090580360031,0.00519916396623949,1,1,1,2
"566",0,0,60,0.1,0.7,0.0182262083671338,0.5281826919096,0,0.0305659989868546,0.501414530666326,0,0,0,83
"567",1,0,60,0.1,0.7,0.280928431784233,0.0314339407079832,1,0.196392594393813,0.16872269993568,0,1,0,10
"568",0,1,60,0.1,0.7,0.222036958571085,0.101529231928361,0,0.297784087371149,0.0227376981160125,1,0,1,6
"569",1,1,60,0.1,0.7,0.379312190472875,0.00279985405994854,1,0.371450261618524,0.00347741970988835,1,1,1,1
"570",0,0,60,0.2,0.7,0.0975841686261766,0.441180907543651,0,0.0941102079771289,0.427738127129919,0,0,0,78
"571",1,0,60,0.2,0.7,0.28809705605121,0.0270848796338926,1,0.208613312340155,0.115020304794647,0,1,0,6
"572",0,1,60,0.2,0.7,0.189194108982062,0.164750245789488,0,0.299079593796018,0.0235109458440154,1,0,1,8
"573",1,1,60,0.2,0.7,0.37494235541337,0.00982993391038661,1,0.344017976596284,0.0148324484886611,1,1,1,8
"574",0,0,60,0.3,0.7,0.134193104440178,0.352042491934558,0,0.125770557430314,0.382903945511317,0,0,0,47
"575",1,0,60,0.3,0.7,0.289295621616966,0.0275193885816531,1,0.192828718633553,0.17654567148044,0,1,0,15
"576",0,1,60,0.3,0.7,0.217676260056259,0.103905833205588,0,0.319554165905359,0.0181818802946047,1,0,1,9
"577",1,1,60,0.3,0.7,0.345478645693926,0.0132001583114665,1,0.313272669033248,0.0206824902719956,1,1,1,29
"578",0,0,60,0.4,0.7,0.146126388920498,0.291953302969198,0,0.1409874288596,0.345859931060078,0,0,0,37
"579",1,0,60,0.4,0.7,0.312943244435168,0.0220710765103916,1,0.231828117513236,0.0769343810166417,0,1,0,13
"580",0,1,60,0.4,0.7,0.231504028217279,0.0798323218436923,0,0.306343740199886,0.021074379167699,1,0,1,8
"581",1,1,60,0.4,0.7,0.355196975732939,0.0117819680938626,1,0.337762636538496,0.0163709948416017,1,1,1,42
"582",0,0,60,0.5,0.7,0.172462565589192,0.219676803229821,0,0.154914674058357,0.323221104845782,0,0,0,12
"583",1,0,60,0.5,0.7,0.322532732093361,0.022695896258635,1,0.203495618072415,0.123347985063705,0,1,0,8
"584",0,1,60,0.5,0.7,0.221043954926954,0.0965329031674996,0,0.302912653133304,0.0228922794443984,1,0,1,10
"585",1,1,60,0.5,0.7,0.400242474830062,0.00657022258165214,1,0.381974450663685,0.00931003029743655,1,1,1,70
"586",0,0,60,0.6,0.7,0.217989299407015,0.102515406484446,0,0.128512824546273,0.396179041109125,0,0,0,2
"587",1,0,60,0.6,0.7,0.328147362213583,0.0186518154232195,1,0.206842641089832,0.123413285143865,0,1,0,11
"588",0,1,60,0.6,0.7,0.240595494326062,0.0641282160414699,0,0.300616352572893,0.0204945791425042,1,0,1,2
"589",1,1,60,0.6,0.7,0.453189776332544,0.00251826036600392,1,0.42478876006863,0.00290471446441482,1,1,1,85
"590",1,0,60,0.7,0.7,0.321351454663349,0.0185543250838651,1,0.230524976940703,0.077182225283536,0,1,0,4
"591",0,1,60,0.7,0.7,0.240673578731149,0.0639736466924314,0,0.39170999632293,0.00196782209321311,1,0,1,1
"592",1,1,60,0.7,0.7,0.492896613442395,0.001091482126958,1,0.459001753401226,0.0029152457855276,1,1,1,95
"593",0,0,60,0,0.8,0.00324108228112974,0.551844392631933,0,0.00229225216470015,0.534324565724289,0,0,0,93
"594",0,1,60,0,0.8,-0.144325868709828,0.271245605181969,0,-0.288170796196742,0.0255619328392829,1,0,1,1
"595",1,1,60,0,0.8,-0.0899621738573336,0.0230232665997809,1,-0.120468580712949,0.0153662536246103,1,1,1,6
"596",0,0,60,0.1,0.8,0.0618809715531464,0.532819574098534,0,0.0683382223442813,0.500002077115059,0,0,0,89
"597",1,0,60,0.1,0.8,0.285322681915365,0.0283152348406647,1,0.210199237714663,0.115444494330621,0,1,0,3
"598",0,1,60,0.1,0.8,0.210704035949173,0.107769341379936,0,0.286026198756251,0.0280736392669951,1,0,1,2
"599",1,1,60,0.1,0.8,0.340732379924121,0.0137219290526815,1,0.311630222806755,0.0201171998809534,1,1,1,6
"600",0,0,60,0.2,0.8,0.100180893004582,0.419656076468893,0,0.102331324099603,0.40540401055333,0,0,0,75
"601",1,0,60,0.2,0.8,0.294391277117422,0.0251383381545945,1,0.21668311288335,0.10254361447782,0,1,0,8
"602",0,1,60,0.2,0.8,0.196094951442394,0.143939685568866,0,0.267454936215933,0.0396650493562143,1,0,1,6
"603",1,1,60,0.2,0.8,0.312488826035629,0.0186164429294299,1,0.311078837890919,0.0206316613044638,1,1,1,11
"604",0,0,60,0.3,0.8,0.157047279770886,0.27892573679965,0,0.16146694457589,0.257174469119325,0,0,0,46
"605",1,0,60,0.3,0.8,0.307269871901735,0.0230155955871116,1,0.212657142983561,0.123786706364457,0,1,0,17
"606",0,1,60,0.3,0.8,0.18562650349909,0.179461393725605,0,0.288088727614296,0.0264478346508392,1,0,1,8
"607",1,1,60,0.3,0.8,0.348316752978353,0.0118978538364763,1,0.337498800348291,0.0150790056089861,1,1,1,29
"608",0,0,60,0.4,0.8,0.19763082126793,0.148383011518079,0,0.178270805649823,0.212810850889597,0,0,0,22
"609",1,0,60,0.4,0.8,0.340931151136928,0.00916800798435472,1,0.197630375312691,0.141857948379372,0,1,0,3
"610",0,1,60,0.4,0.8,0.221694618567835,0.0964860630244596,0,0.305083003583997,0.0211763929391317,1,0,1,10
"611",1,1,60,0.4,0.8,0.386242513913775,0.00832070498895326,1,0.392290848173882,0.00721238073645454,1,1,1,65
"612",0,0,60,0.5,0.8,0.19294318854892,0.155048471742114,0,0.142486486891845,0.290020615268014,0,0,0,4
"613",1,0,60,0.5,0.8,0.300864685882512,0.0219986511203695,1,0.196408912910036,0.167738146723074,0,1,0,5
"614",0,1,60,0.5,0.8,0.234793097895408,0.0725567124460441,0,0.307707329966414,0.0231839658186359,1,0,1,4
"615",1,1,60,0.5,0.8,0.432138492969911,0.00379895471375568,1,0.438151970799521,0.00483159201031159,1,1,1,87
"616",1,0,60,0.6,0.8,0.35649711598274,0.0108147967801168,1,0.251597503363726,0.0524784139451775,0,1,0,2
"617",1,1,60,0.6,0.8,0.482599181328547,0.00102882265754619,1,0.48020176102316,0.0026906009645333,1,1,1,98
"618",1,1,60,0.7,0.8,0.552356382608688,0.000134913615984591,1,0.551740103449376,0.000235086435737084,1,1,1,100
"619",0,0,60,0,0.9,0.00960663011616663,0.497962156415058,0,0.00618584032691338,0.49814273763191,0,0,0,96
"620",1,0,60,0,0.9,0.269635195853455,0.0372140441583795,1,0.18362956755556,0.160187352313202,0,1,0,1
"621",0,1,60,0,0.9,0.211487561972338,0.107661901654896,0,0.292590266207679,0.0247978702834826,1,0,1,2
"622",1,1,60,0,0.9,-0.369011368221285,0.00371528537801304,1,-0.367759865039454,0.00384284764207693,1,1,1,1
"623",0,0,60,0.1,0.9,0.0591881818249148,0.458214774689485,0,0.0684241740220161,0.462475906350513,0,0,0,89
"624",1,0,60,0.1,0.9,0.285244330823106,0.0281307507425177,1,0.24352343305218,0.0609164528848254,0,1,0,3
"625",0,1,60,0.1,0.9,0.194342684672307,0.15005322374399,0,0.289326985416305,0.0257808925661055,1,0,1,3
"626",1,1,60,0.1,0.9,0.18605349069486,0.01366621287656,1,0.195189175910701,0.0204494064365563,1,1,1,5
"627",0,0,60,0.2,0.9,0.137786663084695,0.341690079389513,0,0.12843064364407,0.367815178256578,0,0,0,65
"628",1,0,60,0.2,0.9,0.273528353185585,0.0355364789842324,1,0.199677400642049,0.148727915969798,0,1,0,5
"629",0,1,60,0.2,0.9,0.216216341908,0.106527359838558,0,0.2770804359326,0.0327564506022797,1,0,1,4
"630",1,1,60,0.2,0.9,0.330775294255434,0.0158201159563997,1,0.355163778975237,0.0108250737016279,1,1,1,26
"631",0,0,60,0.3,0.9,0.15870819555949,0.249543695256548,0,0.15010577723469,0.31579105879023,0,0,0,45
"632",1,0,60,0.3,0.9,0.296333988460053,0.0241046675555556,1,0.206049469353895,0.131013279622461,0,1,0,12
"633",0,1,60,0.3,0.9,0.220331706673663,0.0982073717334421,0,0.300557245336285,0.020934388276508,1,0,1,6
"634",1,1,60,0.3,0.9,0.365468829239147,0.0102241185892248,1,0.363275620847798,0.0108609403534154,1,1,1,37
"635",0,0,60,0.4,0.9,0.177763518421395,0.191683184292574,0,0.176749071201202,0.231213880269947,0,0,0,15
"636",1,0,60,0.4,0.9,0.288719735743236,0.0363840917655487,1,0.217375426368601,0.104762220285472,0,1,0,4
"637",0,1,60,0.4,0.9,0.24211876932976,0.062528172710403,0,0.311389302146763,0.0183472341261187,1,0,1,7
"638",1,1,60,0.4,0.9,0.40381877523431,0.00566587265835475,1,0.39993350786741,0.00648791974098457,1,1,1,74
"639",0,0,60,0.5,0.9,0.214548920494109,0.100253242100623,0,0.205604638526874,0.117045033472836,0,0,0,2
"640",1,0,60,0.5,0.9,0.40443239355391,0.00135104330450131,1,0.160132371938477,0.22168944911548,0,1,0,2
"641",0,1,60,0.5,0.9,0.21467759448322,0.0996359717801889,0,0.278006973233757,0.0328087723657912,1,0,1,2
"642",1,1,60,0.5,0.9,0.45217579655553,0.00337251751853456,1,0.454323753966993,0.00382916523434154,1,1,1,94
"643",1,0,60,0.6,0.9,0.293847597660269,0.0226779896398688,1,0.251952057130024,0.0521355132385772,0,1,0,1
"644",1,1,60,0.6,0.9,0.53516319485123,0.000527178640801712,1,0.537599616490306,0.00088353223414478,1,1,1,99
"645",1,1,60,0.7,0.9,0.635589241649126,5.12379530831053e-06,1,0.631959894231579,6.22499494099338e-05,1,1,1,100
"646",0,0,80,0,0.3,-0.00929942780249925,0.555155321814682,0,-0.00339794123790338,0.570913096478312,0,0,0,93
"647",1,0,80,0,0.3,-0.24042703522364,0.0327695144486357,1,-0.112485673143843,0.421395097921682,0,1,0,3
"648",0,1,80,0,0.3,-0.185587756296855,0.102032726727836,0,-0.253211119939039,0.0239883432372093,1,0,1,2
"649",1,1,80,0,0.3,0.235311066761582,0.0356433793491437,1,0.303965212526339,0.0216276042183626,1,1,1,2
"650",0,0,80,0.1,0.3,0.00500148192844198,0.525591496681857,0,0.00487018739358695,0.552091914041199,0,0,0,94
"651",1,0,80,0.1,0.3,0.0252590008499313,0.0287573689328926,1,-0.0401602943925155,0.136788110178653,0,1,0,2
"652",0,1,80,0.1,0.3,0.189955054796218,0.092733132855864,0,0.251891131926358,0.0297738596804221,1,0,1,3
"653",1,1,80,0.1,0.3,-0.233889052528705,0.0367888330431906,1,-0.260507646869766,0.0196045256431312,1,1,1,1
"654",0,0,80,0.2,0.3,0.0481947257110149,0.512559535555005,0,0.0266943977929748,0.568068370797577,0,0,0,92
"655",1,0,80,0.2,0.3,0.237389996212385,0.0339830062058284,1,0.176136201527803,0.118085228697406,0,1,0,1
"656",0,1,80,0.2,0.3,-0.00194243808532808,0.169401474825388,0,-0.00711911181017683,0.0201206802080007,1,0,1,2
"657",1,1,80,0.2,0.3,0.178877858308937,0.0221104081027535,1,0.153849596347694,0.0235175578476487,1,1,1,5
"658",0,0,80,0.3,0.3,0.0495846242423099,0.498800565986205,0,0.0458691879532445,0.506851262545802,0,0,0,90
"659",1,0,80,0.3,0.3,0.23423731283139,0.0366374868298875,1,0.145298732451967,0.204294644310853,0,1,0,3
"660",0,1,80,0.3,0.3,0.157044324985162,0.170706099324837,0,0.265536983637996,0.0177212843292219,1,0,1,2
"661",1,1,80,0.3,0.3,0.173789978146928,0.00867985510760208,1,0.135065027143175,0.0220003980195828,1,1,1,5
"662",0,0,80,0.4,0.3,0.0864200817826439,0.4442486837349,0,0.0626385227534708,0.483132702676556,0,0,0,77
"663",1,0,80,0.4,0.3,0.264037094839008,0.0252844473255581,1,0.169636480189816,0.153149575406097,0,1,0,9
"664",0,1,80,0.4,0.3,0.197543458131512,0.0879769967433734,0,0.277700168981734,0.0191655066707563,1,0,1,4
"665",1,1,80,0.4,0.3,0.304727078826627,0.0103009918722939,1,0.295352168629104,0.0128532616385228,1,1,1,10
"666",0,0,80,0.5,0.3,0.0975783535811407,0.448313710931972,0,0.0767641517506659,0.4754914846495,0,0,0,64
"667",1,0,80,0.5,0.3,0.273002361465585,0.0244077365179837,1,0.18312023961183,0.126189774130372,0,1,0,10
"668",0,1,80,0.5,0.3,0.180319547315689,0.151573776297793,0,0.251209735496702,0.0280980851382396,1,0,1,9
"669",1,1,80,0.5,0.3,0.317377953110716,0.0098467699708048,1,0.301698316195016,0.015547557615066,1,1,1,17
"670",0,0,80,0.6,0.3,0.118980179626321,0.346134140146285,0,0.0857703250407153,0.459819790892897,0,0,0,62
"671",1,0,80,0.6,0.3,0.259442759020066,0.0243180286677536,1,0.159726805840539,0.192063240303529,0,1,0,12
"672",0,1,80,0.6,0.3,0.18369670395285,0.103288801963071,0,0.277300605960959,0.0163751608860387,1,0,1,4
"673",1,1,80,0.6,0.3,0.313094762684297,0.0124173384344236,1,0.293777618965481,0.0161976347376569,1,1,1,22
"674",0,0,80,0.7,0.3,0.132647381641743,0.275766316099934,0,0.0860064124540718,0.469999206493685,0,0,0,47
"675",1,0,80,0.7,0.3,0.264998836980141,0.0239804283314138,1,0.17040617655914,0.150228629426626,0,1,0,17
"676",0,1,80,0.7,0.3,0.10817122497035,0.122032198165048,0,0.177660685927454,0.0224688478171021,1,0,1,5
"677",1,1,80,0.7,0.3,0.328285425719048,0.00963578174321597,1,0.312494696619813,0.0119886209032614,1,1,1,31
"678",0,0,80,0,0.4,0.0032061409393358,0.518011363930078,0,0.00667284343628377,0.528675943993946,0,0,0,91
"679",1,0,80,0,0.4,-0.0412508582543288,0.0330296837978641,1,-0.0308953923918594,0.183547507727746,0,1,0,7
"680",0,1,80,0,0.4,0.194470727557764,0.0843418979033239,0,0.259681222357888,0.0252557866129882,1,0,1,2
"681",0,0,80,0.1,0.4,0.0257607615808555,0.521475734004106,0,0.0265135014702954,0.534479379419688,0,0,0,90
"682",1,0,80,0.1,0.4,-0.0965894768866732,0.0313180872652444,1,-0.0853196861684376,0.321035509431787,0,1,0,3
"683",0,1,80,0.1,0.4,-0.0447423449105289,0.287751232047038,0,-0.0676574628774038,0.0393397660104033,1,0,1,3
"684",1,1,80,0.1,0.4,0.277868181783892,0.0210476139475425,1,0.28216539968693,0.0140652799074182,1,1,1,4
"685",0,0,80,0.2,0.4,0.0484414253275775,0.522225526367146,0,0.0390446993676939,0.534148273557409,0,0,0,80
"686",1,0,80,0.2,0.4,0.241928757863456,0.0313606608657587,1,0.160557197824799,0.169528151150728,0,1,0,7
"687",0,1,80,0.2,0.4,0.169706783597005,0.156045050521811,0,0.263497559407666,0.0217418756880287,1,0,1,6
"688",1,1,80,0.2,0.4,0.279413578454871,0.0196664964551587,1,0.266989803210216,0.019866755739966,1,1,1,7
"689",0,0,80,0.3,0.4,0.0769549485954575,0.457907671539547,0,0.0547301542368887,0.508276888997037,0,0,0,78
"690",1,0,80,0.3,0.4,0.256170335385799,0.0234589085154993,1,0.167087628776466,0.169127174491165,0,1,0,6
"691",0,1,80,0.3,0.4,0.149666956938857,0.168570692472035,0,0.209265695126107,0.022683333960461,1,0,1,9
"692",1,1,80,0.3,0.4,0.290864111643033,0.0112536654926009,1,0.28981006695109,0.0137243277224274,1,1,1,7
"693",0,0,80,0.4,0.4,0.119727435670427,0.32675403560422,0,0.0955644202216616,0.406875662498898,0,0,0,61
"694",1,0,80,0.4,0.4,0.267104911116926,0.0229418446684362,1,0.171681287109106,0.139120276882624,0,1,0,20
"695",0,1,80,0.4,0.4,0.205194413328686,0.0688404882782942,0,0.254348774415079,0.0265254803445656,1,0,1,3
"696",1,1,80,0.4,0.4,0.328890314746002,0.0106540062769729,1,0.334839960856954,0.0101264351450366,1,1,1,16
"697",0,0,80,0.5,0.4,0.12902149279725,0.311346382634531,0,0.102271046339913,0.354677816180874,0,0,0,57
"698",1,0,80,0.5,0.4,0.253404994381819,0.0266868077072793,1,0.144587110398293,0.221322786274365,0,1,0,10
"699",0,1,80,0.5,0.4,0.186354863620926,0.106650788076168,0,0.263597936626143,0.0228229859619761,1,0,1,9
"700",1,1,80,0.5,0.4,0.314716283000706,0.0120885519899507,1,0.299199114198738,0.0132132578872454,1,1,1,24
"701",0,0,80,0.6,0.4,0.131336392686651,0.316370721876089,0,0.0948466766167096,0.408582622871149,0,0,0,45
"702",1,0,80,0.6,0.4,0.269968653450909,0.019400395005289,1,0.167688617142333,0.162326990177833,0,1,0,11
